,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,Comments_cleaned,corrected_text,uncorrectable_words,lemmatized
4476,Machine Stop,Filler,In-feed scroll,Cans jammed,8.0,Damaged Cans removed from Filler Infeed Scroll x 4 (fall out from De-Pal issues earlier). Constant stoppages until damaged Cans are cleared.,18,Breakdown,True,False,False,False,False,2022,6,19,11,6,True,damaged cans removed filler infeed scroll x fall de pal issues earlier constant stoppages damaged cans cleared,damaged cans removed filler infeed scroll x fall de pal issues earlier constant stoppages damaged cans cleared,{},damage can remove filler infeed scroll x fall de pal issue early constant stoppage damage can clear
4477,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,"Reports from Cell 2 of Under Weight Cans. No Fobbing Heads on Filler, so trying to find which Head(s) are at fault. Finally found Heads 78 & 86 Under Filling. Craft Informed.",18,Short Stop,True,False,False,False,False,2022,6,19,15,6,True,reports cell weight cans fobbing heads filler trying find head fault finally found heads filling craft informed,reports cell weight cans fobbing heads filler trying find head fault finally found heads filling craft informed,{},report cell weight can fob head filler try find head fault finally find head fill craft inform
4478,Machine Stop,Filler,Filling heads,Fault not listed,6.0,investigating underfilling heads,18,Short Stop,True,False,False,False,False,2022,6,19,15,6,True,investigating underfilling heads,investigating underselling heads,{},investigate undersell head
4479,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,Investigating Fobbing Heads. Found Heads 78 & 149 Under Filling. Craft informed but are busy on Line 17. Will get to me when free.,18,Short Stop,True,False,False,False,False,2022,6,21,19,1,False,investigating fobbing heads found heads filling craft informed busy line get free,investigating fobbing heads found heads filling craft informed busy line get free,{},investigate fob head find head fill craft inform busy line free
4480,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,Fibre Washers being replaced on Filling Heads 78 & 149.,18,Breakdown,True,False,False,False,False,2022,6,21,20,1,False,fibre washers replaced filling heads,fibre washers replaced filling heads,{},fibre washer replace fill head
4481,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),6.0,Investigating more Fobbing Heads. Found Heads 32 & 149 (again) Under Filling. Craft informed.,18,Short Stop,True,False,False,False,False,2022,6,21,21,1,False,investigating fobbing heads found heads filling craft informed,investigating fobbing heads found heads filling craft informed,{},investigate fob head find head fill craft inform
4482,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,Investigating another Fobbing Head. Found Head 71 to be Under Filling. Craft informed.,18,Short Stop,True,False,False,False,False,2022,6,21,23,1,False,investigating another fobbing head found head filling craft informed,investigating another fobbing head found head filling craft informed,{},investigate fob head find head filling craft inform
4483,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,Investigating another Fobbing Head. Found Head 107 Under Filling. Craft informed but are busy.,18,Short Stop,True,False,False,False,False,2022,6,21,23,1,False,investigating another fobbing head found head filling craft informed busy,investigating another fobbing head found head filling craft informed busy,{},investigate fob head find head filling craft inform busy
4484,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),15.0,Craft replacing Fibre Washers on  Heads 71 & 107 due to Under Filling.,18,Breakdown,True,False,False,False,False,2022,6,22,0,2,False,craft replacing fibre washers heads due filling,craft replacing fibre washers heads due filling,{},craft replace fibre washer head fill
4485,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,Investigating Fobbing Head. Found Head 93 to be Under Filling. Craft informed.,18,Short Stop,True,False,False,False,False,2022,6,22,1,2,False,investigating fobbing head found head filling craft informed,investigating fobbing head found head filling craft informed,{},investigate fob head find head filling craft inform
4486,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,Fibre Washer replaced on Filling Head 93.,18,Short Stop,True,False,False,False,False,2022,6,22,2,2,False,fibre washer replaced filling head,fibre washer replaced filling head,{},fibre washer replace fill head
4487,Machine Stop,Filler,Can stop,Fault not listed,3.0,Gap detection.,18,Short Stop,False,False,True,False,False,2022,6,23,6,3,False,gap detection,gap detection,{},gap detection
4488,Machine Stop,Filler,Bowl pressure,Fault not listed,16.0,Dropped pressure. Dumped bown and restarted.,18,Short Stop,False,False,True,False,False,2022,6,23,21,3,False,dropped pressure dumped bown restarted,dropped pressure dumped down restarted,{},drop pressure dump restart
4489,Machine Stop,Filler,Bowl pressure,Pressure Control,18.0,levels dropping and beer foaming causing light weight cans. Dumped bowl took bins to crusher and restarted.,18,Short Stop,False,False,True,False,False,2022,6,23,21,3,False,levels dropping beer foaming causing light weight cans dumped bowl took bins crusher restarted,levels dropping beer foaming causing light weight cans dumped bowl took bins crusher restarted,{},level drop beer foam cause light weight can dump bowl take bin crusher restart
4490,Machine Stop,Filler,Filling heads,Fault not listed,4.0,Sorting filling heads (froffing),18,Short Stop,False,False,True,False,False,2022,6,23,22,3,False,sorting filling heads froffing,sorting filling heads frosting,{},sort fill head frost
4491,Machine Stop,Filler,Bowl pressure,Fault not listed,9.0,Froffing heads on start up (After dropping the bowl.),18,Short Stop,False,False,True,False,False,2022,6,24,2,4,False,froffing heads start dropping bowl,frosting heads start dropping bowl,{},frost head start drop bowl
4492,Machine Stop,Filler,Starwheel,Fault not listed,9.0,Can stuck in starwheel-removed and reset filler,18,Short Stop,False,True,False,False,False,2022,6,24,20,4,False,stuck starwheel removed reset filler,stuck gearwheel removed reset filler,{},stick gearwheel remove reset filler
4493,Machine Stop,Filler,Starwheel,Fault not listed,6.0,Damaged can in starwheel,18,Short Stop,False,True,False,False,False,2022,6,24,20,4,False,damaged starwheel,damaged gearwheel,{},damage gearwheel
4494,Machine Stop,Filler,Bowl pressure,Fault not listed,17.0,issue with pump not pumping beer to filler bowl Pump defualted to pump 75 which is locked out operator switched to pump 74,18,Short Stop,False,True,False,False,False,2022,6,24,22,4,False,issue pump pumping beer filler bowl pump defualted pump locked operator switched pump,issue pump pumping beer filler bowl pump defaulted pump locked operator switched pump,{},issue pump pump beer filler bowl pump defaulted pump locked operator switch pump
4495,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,investigating fobbing heads,18,Short Stop,False,True,False,False,False,2022,6,24,22,4,False,investigating fobbing heads,investigating fobbing heads,{},investigate fob head
4496,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,investigating fobbing heads,18,Short Stop,False,True,False,False,False,2022,6,24,22,4,False,investigating fobbing heads,investigating fobbing heads,{},investigate fob head
4497,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),1.0,investigating fobbing head,18,Short Stop,False,True,False,False,False,2022,6,24,23,4,False,investigating fobbing head,investigating fobbing head,{},investigate fob head
4498,Machine Stop,Filler,Filling heads,Fault not listed,5.0,several heads fobbing found screws loose on 3 heads 126 101 45 tightened,18,Short Stop,False,True,False,False,False,2022,6,25,19,5,True,several heads fobbing found screws loose heads tightened,several heads fobbing found screws loose heads tightened,{},head fob find screw loose head tighten
4499,Machine Stop,Filler,Filling heads,Fault not listed,167.0,"major issues with lots of fobbing heads checked every head found many buttons sticking damaged fibre washers cleaned many button conponants on 20 heads changed fibre washers on heads 133,128,52,145,",18,Breakdown,False,True,False,False,False,2022,6,25,19,5,True,major issues lots fobbing heads checked every head found many buttons sticking damaged fibre washers cleaned many button conponants heads changed fibre washers heads,major issues lots fobbing heads checked every head found many buttons sticking damaged fibre washers cleaned many button consonants heads changed fibre washers heads,{},major issue lot fobbing head check head find button stick damaged fibre washer clean button consonant head change fibre washer head
4500,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,fibre washer changed head 22,18,Breakdown,False,True,False,False,False,2022,6,25,23,5,True,fibre washer changed head,fibre washer changed head,{},fibre washer change head
4501,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),11.0,changed fibre washers head 30 and 117,18,Breakdown,False,True,False,False,False,2022,6,26,2,6,True,changed fibre washers head,changed fibre washers head,{},change fibre washer head
4503,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),3.0,JB Filler stop to check for fobbing heads,18,Short Stop,False,False,False,False,True,2022,6,26,23,6,True,jb filler stop check fobbing heads,job filler stop check fobbing heads,{},job filler stop check fob head
4506,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),2.0,Locating issues.,18,Short Stop,False,False,True,False,False,2022,6,29,17,2,False,locating issues,locating issues,{},locate issue
4507,Machine Stop,Filler,Filling heads,Fault not listed,37.0,not filling cans sensor out in scoll,18,Short Stop,False,False,True,False,False,2022,7,1,20,4,False,filling cans sensor scoll,filling cans sensor scold,{},fill can sensor scold
4508,Machine Stop,Filler,In-feed scroll,Fault not listed,6.0,JB Can gap at filler infeed,18,Short Stop,False,False,False,False,True,2022,7,2,11,5,True,jb gap filler infeed,job gap filler infeed,{},job gap filler infee
4509,Machine Stop,Filler,In-feed scroll,Fault not listed,4.0,JB Can gap at filler infeed,18,Short Stop,False,False,False,False,True,2022,7,2,11,5,True,jb gap filler infeed,job gap filler infeed,{},job gap filler infee
4510,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),2.0,JB Filler stopped to identify fobbing head,18,Short Stop,False,False,False,False,True,2022,7,2,14,5,True,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4511,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,JB Filler stopped to identify fobbing head 128,18,Short Stop,False,False,False,False,True,2022,7,2,15,5,True,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4512,Machine Stop,Filler,Bowl pressure,Fault not listed,20.0,JB Underfils and seamer crash after restart. Filler left in pressurisation not VCC,18,Short Stop,False,False,False,False,True,2022,7,2,18,5,True,jb underfils seamer crash restart filler left pressurisation vcc,job underlies steamer crash restart filler left pressurization vac,{},job underlies steamer crash restart filler leave pressurization vac
4513,Machine Stop,Filler,In-feed scroll,Cans jammed,11.0,can jam at infeed scroll ans fell back going into scroll removed damaged cans,18,Short Stop,False,True,False,False,False,2022,7,3,1,6,True,jam infeed scroll ans fell back going scroll removed damaged cans,jam infeed scroll ans fell back going scroll removed damaged cans,{},jam infeed scroll ans fall go scroll remove damaged can
4514,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),3.0,JB  Filler stopped to identify fobbing head 41,18,Short Stop,False,False,False,False,True,2022,7,5,19,1,False,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4515,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,110.0,"JB Same problem as previous - Creased cans coming out of filler. Process tech, tech op and then craft adjusted and analyzed cans to correct timing to synchronize with seamer. Problem not solved - Previous RCFA referred to",18,Short Stop,False,False,False,False,True,2022,7,5,22,1,False,jb problem previous creased cans coming filler process tech tech op craft adjusted analyzed cans correct timing synchronize seamer problem solved previous rcfa referred,job problem previous creased cans coming filler process tech tech of craft adjusted analyzed cans correct timing synchronize steamer problem solved previous sofa referred,{},job problem previous creased can come filler process tech tech craft adjust analyze can correct timing synchronize steamer problem solve previous sofa refer
4516,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,1163.0,"JB Same problem as previous - Creased cans coming out of filler. Process tech, tech op and then craft adjusted and analyzed cans to correct timing to synchronize with seamer. Problem not solved - Previous RCFA referred to",18,Short Stop,False,False,False,False,True,2022,7,6,5,2,False,jb problem previous creased cans coming filler process tech tech op craft adjusted analyzed cans correct timing synchronize seamer problem solved previous rcfa referred,job problem previous creased cans coming filler process tech tech of craft adjusted analyzed cans correct timing synchronize steamer problem solved previous sofa referred,{},job problem previous creased can come filler process tech tech craft adjust analyze can correct timing synchronize steamer problem solve previous sofa refer
4517,Machine Stop,Filler,Tappet chain,Fault not listed,59.0,"Continuing issues with Can Damage from Filler / Seamer. Potential Timing issues. Craft checking all Nominal Settings and making adjustemnts where necessary. Can damage seems to clear, but returns after 5 minutes of normal running. On Going.",18,Short Stop,True,False,False,False,False,2022,7,6,19,2,False,continuing issues damage filler seamer potential timing issues craft checking nominal settings making adjustemnts necessary damage seems clear returns minutes normal running going,continuing issues damage filler steamer potential timing issues craft checking nominal settings making adjustments necessary damage seems clear returns minutes normal running going,{},continue issue damage filler steamer potential timing issue craft check nominal setting make adjustment necessary damage clear return minute normal running go
4518,Machine Stop,Filler,Tappet chain,Fault not listed,60.0,"Continuing issues with Can Damage from Filler / Seamer. Potential Timing issues. Craft checking all Nominal Settings and making adjustemnts where necessary. Can damage seems to clear, but returns after 5 minutes of normal running. On Going.",18,Short Stop,True,False,False,False,False,2022,7,6,20,2,False,continuing issues damage filler seamer potential timing issues craft checking nominal settings making adjustemnts necessary damage seems clear returns minutes normal running going,continuing issues damage filler steamer potential timing issues craft checking nominal settings making adjustments necessary damage seems clear returns minutes normal running going,{},continue issue damage filler steamer potential timing issue craft check nominal setting make adjustment necessary damage clear return minute normal running go
4519,Machine Stop,Filler,Tappet chain,Fault not listed,54.0,"Continuing issues with Can Damage from Filler / Seamer. Potential Timing issues. Craft checking all Nominal Settings and making adjustemnts where necessary. Can damage seems to clear, but returns after 5 minutes of normal running. On Going.",18,Short Stop,True,False,False,False,False,2022,7,6,21,2,False,continuing issues damage filler seamer potential timing issues craft checking nominal settings making adjustemnts necessary damage seems clear returns minutes normal running going,continuing issues damage filler steamer potential timing issues craft checking nominal settings making adjustments necessary damage seems clear returns minutes normal running going,{},continue issue damage filler steamer potential timing issue craft check nominal setting make adjustment necessary damage clear return minute normal running go
4520,Machine Stop,Filler,Tappet chain,Fault not listed,55.0,"Continuing issues with Can Damage from Filler / Seamer. Potential Timing issues. Craft checking all Nominal Settings and making adjustemnts where necessary. Can damage seems to clear, but returns after 5 minutes of normal running. On Going.",18,Short Stop,True,False,False,False,False,2022,7,6,22,2,False,continuing issues damage filler seamer potential timing issues craft checking nominal settings making adjustemnts necessary damage seems clear returns minutes normal running going,continuing issues damage filler steamer potential timing issues craft checking nominal settings making adjustments necessary damage seems clear returns minutes normal running going,{},continue issue damage filler steamer potential timing issue craft check nominal setting make adjustment necessary damage clear return minute normal running go
4521,Machine Stop,Filler,Tappet chain,Fault not listed,22.0,"Continuing issues with Can Damage from Filler / Seamer. Potential Timing issues. Decission to run given off Karl Goodwin and Steven Moore, with additional checks to be completed. *UPDATE* after running for approximately 20 minutes Can Quality improved to ",18,Short Stop,True,False,False,False,False,2022,7,6,23,2,False,continuing issues damage filler seamer potential timing issues decission run given karl goodwin steven moore additional checks completed update running approximately minutes quality improved,continuing issues damage filler steamer potential timing issues decision run given earl goodwill seven moore additional checks completed update running approximately minutes quality improved,{},continue issue damage filler steamer potential timing issue decision run give earl goodwill seven moore additional check complete update run approximately minute quality improve
4522,Machine Stop,Filler,Filling heads,Fault not listed,5.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2022,7,7,0,3,False,investigating fobbing heads,investigating fobbing heads,{},investigate fob head
4523,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,"Craft in attendance changing Fibre Washer, Friction Plate and Springs on Head 107.",18,Breakdown,True,False,False,False,False,2022,7,7,2,3,False,craft attendance changing fibre washer friction plate springs head,craft attendance changing fibre washer friction plate springs head,{},craft attendance change fibre washer friction plate spring head
4524,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,Investigating Fobbing Head. Found Head 128 to be Under Filling - Craft informed.,18,Short Stop,True,False,False,False,False,2022,7,7,5,3,False,investigating fobbing head found head filling craft informed,investigating fobbing head found head filling craft informed,{},investigate fob head find head filling craft inform
4525,Machine Stop,Filler,Filling heads,Fault not listed,2.0,locating fobbing head,18,Short Stop,False,True,False,False,False,2022,7,9,15,5,True,locating fobbing head,locating fobbing head,{},locate fob head
4526,Machine Stop,Filler,Main Drive,Fault Not Listed,2.0,Fault gas controller error message,18,Short Stop,False,False,True,False,False,2022,7,10,4,6,True,fault gas controller error message,fault gas controller error message,{},fault gas controller error message
4527,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,JB Filler stopped twice to identify fobbing head,18,Short Stop,False,False,False,False,True,2022,7,10,12,6,True,jb filler stopped twice identify fobbing head,job filler stopped twice identify fobbing head,{},job filler stop twice identify fob head
4528,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),11.0,JB Filler stopped twice to identify fobbing heads,18,Short Stop,False,False,False,False,True,2022,7,10,17,6,True,jb filler stopped twice identify fobbing heads,job filler stopped twice identify fobbing heads,{},job filler stop twice identify fobbing head
4529,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),1.0,JB Filler stopped to identify fobbing heads,18,Short Stop,False,False,False,False,True,2022,7,10,17,6,True,jb filler stopped identify fobbing heads,job filler stopped identify fobbing heads,{},job filler stop identify fob head
4530,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),22.0,"JB Filler stopped to fix fobbing heads 128, 78,80,100,86",18,Short Stop,False,False,False,False,True,2022,7,10,17,6,True,jb filler stopped fix fobbing heads,job filler stopped fix fobbing heads,{},job filler stop fix fob head
4531,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),107.0,JB Fobbing heads so bad told to turn off by Process tech. Crafts recalled to attend can clamping pressure. Fault to be pressure hose. BDFA filled in and submitted,18,Short Stop,False,False,False,False,True,2022,7,10,18,6,True,jb fobbing heads bad told turn process tech crafts recalled attend clamping pressure fault pressure hose bdfa filled submitted,job fobbing heads bad told turn process tech crafts recalled attend clamping pressure fault pressure hose bad filled submitted,{},job fobbing head bad tell turn process tech craft recall attend clamp pressure fault pressure hose bad fill submit
4532,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),93.0,"Hydraulic clamping Hose Worn causing multiple intermitant underfills, Hose sent off to contractor to repair then re fitted by craft",18,Short Stop,False,True,False,False,False,2022,7,10,20,6,True,hydraulic clamping hose worn causing multiple intermitant underfills hose sent contractor repair fitted craft,hydraulic clamping hose worn causing multiple intermittent undersells hose sent contractor repair fitted craft,{},hydraulic clamp hose wear cause multiple intermittent undersell hose send contractor repair fit craft
4533,Machine Stop,Filler,Control panel,Fault Not Listed,3.0,fault gas control,18,Short Stop,False,True,False,False,False,2022,7,11,2,0,False,fault gas control,fault gas control,{},fault gas control
4534,Machine Stop,Filler,Filling heads,Fault not listed,12.0,checking hyraulic clamping,18,Short Stop,False,False,False,False,True,2022,7,11,8,0,False,checking hyraulic clamping,checking hydraulic clamping,{},check hydraulic clamp
4535,Machine Stop,Filler,Lubrication issues,Lubrication failure,100.0,Craft working on Central Lubrication High Pressure issues (Deviation No. 1560117). Ended up changing a Multi Feeder Distribution Block to enable Central Lubrication to function correctly. Tag Closed off. MR.,18,Breakdown,True,False,False,False,False,2022,7,12,14,1,False,craft working central lubrication high pressure issues deviation ended changing multi feeder distribution block enable central lubrication function correctly tag closed mr,craft working central lubrication high pressure issues deviation ended changing mufti feeder distribution block enable central lubrication function correctly tag closed mr,{},craft work central lubrication high pressure issue deviation end change mufti feeder distribution block enable central lubrication function correctly tag close mr
4536,Machine Stop,Filler,Control panel,Fault not listed,230.0,Unable to Jog Filler / Seamer around from Rear Door to allow Capping Up. Craft in attendance with assistance from Process Technician. With still no Joy (Deviation No. 1627266 On Going as still not resolved). Having to Cap / de Cap from front of Filler. MR,18,Breakdown,True,False,False,False,False,2022,7,12,16,1,False,unable jog filler seamer around rear door allow capping craft attendance assistance process technician still joy deviation going still resolved cap de cap front filler mr,unable jog filler steamer around rear door allow capping craft attendance assistance process technician still joy deviation going still resolved cap de cap front filler mr,{},unable jog filler steamer rear door allow cap craft attendance assistance process technician joy deviation go resolve cap de cap filler mr
4537,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),21.0,underfilled cans. Crafts made ajustments,18,Breakdown,False,False,False,False,True,2022,7,12,20,1,False,underfilled cans crafts made ajustments,undefiled cans crafts made adjustments,{},undefiled can craft adjustment
4538,Machine Stop,Filler,Bowl level,Level Control,11.0,BOWL LEVEL DROPPED EMPTY PRODUCT PUMP WENT OFF,18,Short Stop,False,False,False,False,True,2022,7,13,0,2,False,bowl level dropped empty product pump went,bowl level dropped empty product pump went,{},bowl level drop product pump go
4539,Machine Stop,Filler,Filling heads,Underfilling Head (Change),26.0,filler head 20 ajusted,18,Breakdown,False,False,False,False,True,2022,7,13,2,2,False,filler head ajusted,filler head adjusted,{},filler head adjust
4540,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,Investigating intermittant Fobbing Heads. Found Heads 81 & 121 Under Filling - Craft informed. MR.,18,Short Stop,True,False,False,False,False,2022,7,13,7,2,False,investigating intermittant fobbing heads found heads filling craft informed mr,investigating intermittent fobbing heads found heads filling craft informed mr,{},investigate intermittent fobbing head find head fill craft inform mr
4541,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,Investigating more intermittant Fobbing Heads. Found Head 122 Under Filling. Waiting on Craft to change Fibre Washers on 3 x Heads. MR.,18,Short Stop,True,False,False,False,False,2022,7,13,7,2,False,investigating intermittant fobbing heads found head filling waiting craft change fibre washers x heads mr,investigating intermittent fobbing heads found head filling waiting craft change fibre washers x heads mr,{},investigate intermittent fobbing head find head fill waiting craft change fibre washer x head mr
4542,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),15.0,"Fibre Washers replaced on Heads 81, 121 & 122 due to Under Filling.",18,Breakdown,True,False,False,False,False,2022,7,13,9,2,False,fibre washers replaced heads due filling,fibre washers replaced heads due filling,{},fibre washer replace head fill
4543,Machine Stop,Filler,Filling heads,Fault not listed,6.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2022,7,13,9,2,False,investigating fobbing head,investigating fobbing head,{},investigate fob head
4544,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,Fibre Washer and Springs replaced on Filling Head 24 due to Under Filling. MR.,18,Breakdown,True,False,False,False,False,2022,7,13,10,2,False,fibre washer springs replaced filling head due filling mr,fibre washer springs replaced filling head due filling mr,{},fibre washer spring replace fill head fill mr
4545,Machine Stop,Filler,Lubrication issues,Lubrication failure,18.0,Craft working on Central Lubrication System due to failing again (Manually Lubricating the 16 Grease Points inside the Filler). Also trying to fault find the blockage. Work continuing after Pit Stop. MR.,18,Short Stop,True,False,False,False,False,2022,7,13,11,2,False,craft working central lubrication system due failing manually lubricating grease points inside filler also trying fault find blockage work continuing pit stop mr,craft working central lubrication system due failing manually lubricating grease points inside filler also trying fault find blockage work continuing pit stop mr,{},craft work central lubrication system fail manually lubricate grease point inside filler try fault find blockage work continue pit stop mr
4546,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,Investigating Fobbing Heads. Found Filling Heads 44 & 117 Under Filling. Craft informed but are busy in Kegging. Trying to source additional support. MR.,18,Short Stop,True,False,False,False,False,2022,7,13,11,2,False,investigating fobbing heads found filling heads filling craft informed busy kegging trying source additional support mr,investigating fobbing heads found filling heads filling craft informed busy begging trying source additional support mr,{},investigate fob head find fill head fill craft inform busy beg try source additional support mr
4547,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,crafts changed fibre washers on heads 44 and 117-DH,18,Breakdown,True,False,False,False,False,2022,7,13,12,2,False,crafts changed fibre washers heads dh,crafts changed fibre washers heads do,{},craft change fibre washer head
4548,Machine Stop,Filler,Filling heads,Fault not listed,6.0,investigating fobbing head -DH,18,Short Stop,True,False,False,False,False,2022,7,13,12,2,False,investigating fobbing head dh,investigating fobbing head do,{},investigate fob head
4549,Machine Stop,Filler,In-feed scroll,Cans jammed,5.0,Several damaged Cans removed from Infeed Scroll. Area checked for and Damaged Cans under Starwheel too. Outfeed Cans checked - all OK. MR.,18,Short Stop,True,False,False,False,False,2022,7,13,14,2,False,several damaged cans removed infeed scroll area checked damaged cans starwheel outfeed cans checked ok mr,several damaged cans removed infeed scroll area checked damaged cans gearwheel outed cans checked ok mr,{},damaged can remove infeed scroll area check damage can gearwheel out can check ok mr
4550,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,Craft replacing Fibre Washer in Filling Head 128 due to intermittent Under Filling. MR.,18,Breakdown,True,False,False,False,False,2022,7,13,15,2,False,craft replacing fibre washer filling head due intermittent filling mr,craft replacing fibre washer filling head due intermittent filling mr,{},craft replace fibre washer fill head intermittent fill mr
4551,Machine Stop,Filler,Filling heads,Fault not listed,2.0,JB Filler stopped to identify fobbing head,18,Short Stop,False,False,False,False,True,2022,7,13,19,2,False,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4552,Machine Stop,Filler,In-feed scroll,Cans jammed,11.0,fallen can jammed in scroll,18,Short Stop,False,False,False,False,True,2022,7,13,20,2,False,fallen jammed scroll,fallen jammed scroll,{},fall jammed scroll
4553,Machine Stop,Filler,In-feed scroll,Fault not listed,21.0,"fallen can jammed in scroll previously,must have knocked the sensor out of position,and didn’t fill cans coming into the filler,crafts in attendance,and adjusted sensor",18,Breakdown,False,False,False,False,True,2022,7,13,20,2,False,fallen jammed scroll previously must knocked sensor position fill cans coming filler crafts attendance adjusted sensor,fallen jammed scroll previously must knocked sensor position fill cans coming filler crafts attendance adjusted sensor,{},fall jammed scroll previously knock sensor position fill can come filler craft attendance adjust sensor
4554,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),6.0,JB Filler stopped to identift fobbing head 122,18,Short Stop,False,False,False,False,True,2022,7,14,2,3,False,jb filler stopped identift fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4555,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,JB Filler stopped to identify fobbing head 128. Again,18,Short Stop,False,False,False,False,True,2022,7,14,4,3,False,jb filler stopped identify fobbing head,job filler stopped identify fobbing head,{},job filler stop identify fob head
4556,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,"Investigating Fobbing Head. Head 41 found to be Under Filling - Craft informed, but busy in Kegging - Process Tech informed. MR.",18,Short Stop,True,False,False,False,False,2022,7,14,20,3,False,investigating fobbing head head found filling craft informed busy kegging process tech informed mr,investigating fobbing head head found filling craft informed busy begging process tech informed mr,{},investigate fob head head find filling craft inform busy beg process tech inform mr
4557,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),5.0,Investigating Fobbing Head. Found Head 117 to be Under Filling. Craft informed. MR.,18,Short Stop,True,False,False,False,False,2022,7,15,21,4,False,investigating fobbing head found head filling craft informed mr,investigating fobbing head found head filling craft informed mr,{},investigate fob head find head filling craft inform mr
4558,Machine Stop,Filler,In-feed scroll,Cans jammed,5.0,Cans Jammed in Infeed Scroll - removed. MR.,18,Short Stop,True,False,False,False,False,2022,7,16,1,5,True,cans jammed infeed scroll removed mr,cans jammed infeed scroll removed mr,{},can jam infeed scroll remove mr
4559,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,Craft replacing Fibre Washers on Heads 33 & 117 due to Under Filling. MR.,18,Short Stop,True,False,False,False,False,2022,7,16,3,5,True,craft replacing fibre washers heads due filling mr,craft replacing fibre washers heads due filling mr,{},craft replace fibre washer head fill mr
4560,Machine Stop,Filler,Main Drive,Fault Not Listed,25.0,can flow infeed can stop not running on auto craft investigating - pilz reset as communication fauklt,18,Short Stop,False,True,False,False,False,2022,7,16,16,5,True,flow infeed stop running auto craft investigating pilz reset communication fauklt,flow infeed stop running auto craft investigating pile reset communication fault,{},flow infeed stop run auto craft investigate pile reset communication fault
